row_index,year,fold,raw_logit_t1,raw_logit_t2,prob_class_1,prob_class_2,prob_class_3
7467,2018,1,1.7298545,-1.9358269,0.15060622,0.74227923,0.10711453
7468,2018,1,2.3475354,0.6969459,0.087261915,0.30347598,0.6092621
7469,2018,1,2.133636,0.32335573,0.10587025,0.3754077,0.51872206
7470,2018,1,2.9543886,0.69645417,0.049529552,0.31612533,0.6343451
7471,2018,1,2.2292967,-1.2931341,0.097150266,0.7084456,0.19440414
7472,2018,1,-0.18260576,-2.2732203,0.5455251,0.4120428,0.04243217
7473,2018,1,2.3237553,0.1638945,0.08917463,0.41817617,0.4926492
7474,2018,1,2.094456,0.8120011,0.10963684,0.27375484,0.6166083
7475,2018,1,2.368332,-0.21867745,0.08561963,0.50698054,0.40739986
7476,2018,1,-0.44145223,-1.694619,0.608605,0.3306625,0.06073251
7477,2018,1,2.8742948,1.7208146,0.05343902,0.14365608,0.8029049
7478,2018,1,-0.30810955,-2.1858892,0.57642376,0.3807845,0.042791713
7479,2018,1,-1.1936954,-1.464062,0.76740134,0.18890575,0.043692928
7480,2018,1,1.5169315,-0.019220034,0.17991382,0.4139835,0.4061027
7481,2018,1,1.6332164,-1.5136938,0.16339016,0.6856921,0.15091774
7482,2018,1,-0.35565808,-2.2117252,0.587989,0.3713445,0.040666513
7483,2018,1,2.0095954,-1.7549222,0.11819911,0.7517992,0.13000166
7484,2018,1,3.2247674,1.8844872,0.038244247,0.12683088,0.8349249
7485,2018,1,1.4682467,-0.06945565,0.18720925,0.42050296,0.3922878
7486,2018,1,1.7587299,-1.7688752,0.14694947,0.7287762,0.12427433
7487,2018,1,-0.088337526,-2.4928274,0.52207005,0.44143403,0.036495946
7488,2018,1,2.3766174,-0.2630047,0.084973216,0.51733303,0.39769372
7489,2018,1,3.0466995,0.93942773,0.045360208,0.26826906,0.68637073
7490,2018,1,0.19247901,-0.9525914,0.45202827,0.39543617,0.15253557
7491,2018,1,2.6728625,0.59467363,0.06459379,0.33259606,0.60281014
7492,2018,1,0.22800124,-1.3014102,0.44324535,0.43764937,0.11910529
7493,2018,1,2.1848333,0.24960068,0.10112077,0.39363885,0.5052404
7494,2018,1,1.1449989,-0.99685097,0.2414037,0.5541083,0.20448798
7495,2018,1,2.749747,0.86063945,0.060100913,0.2793435,0.6605556
7496,2018,1,1.0090226,-2.180252,0.2671712,0.6584189,0.07440992
7497,2018,1,2.305743,0.07639981,0.09064847,0.43731564,0.47203588
7498,2018,1,1.9226474,-0.36130148,0.12756664,0.5141734,0.35825998
7499,2018,1,2.2929997,0.49924758,0.09170437,0.34307915,0.5652165
7500,2018,1,0.28271213,-1.4920245,0.429789,0.46550995,0.10470103
7501,2018,1,1.9674721,-0.09307092,0.1226607,0.4590686,0.4182707
7502,2018,1,2.2404864,0.5276518,0.09617323,0.33537823,0.56844854
7503,2018,1,1.217267,-2.1924326,0.22841775,0.6940906,0.077491626
7504,2018,1,1.4036031,-0.041854657,0.19724494,0.4097761,0.39297897
7505,2018,1,1.4860871,-2.006619,0.18450975,0.71884674,0.096643515
7506,2018,1,0.03825914,-1.2202324,0.49043638,0.3934363,0.1161273
7507,2018,1,2.6608553,0.83741736,0.065323114,0.28234625,0.65233064
7508,2018,1,1.5914893,-1.8244079,0.16917443,0.71541905,0.1154065
7509,2018,1,2.3553767,0.56174946,0.086639404,0.3316803,0.5816803
7510,2018,1,2.3130732,-0.6157211,0.09004605,0.5907828,0.31917113
7511,2018,1,-0.54776096,-2.2949173,0.633616,0.33284348,0.033540547
7512,2018,1,2.759707,0.87360764,0.05954075,0.2769692,0.66349006
7513,2018,1,2.030737,0.11033788,0.11601335,0.4176337,0.46635294
7514,2018,1,-0.7336849,-1.4069579,0.6756134,0.26057512,0.063811496
7515,2018,1,2.8127668,-0.34097514,0.05663818,0.55132645,0.39203537
7516,2018,1,-0.13324945,-1.2209023,0.53326315,0.3604246,0.10631225
7517,2018,1,-0.8434896,-2.2208674,0.6991997,0.27135435,0.029446002
7518,2018,1,0.7189354,-2.3208885,0.32762748,0.61225724,0.060115278
7519,2018,1,-0.21066748,-2.1368613,0.55247295,0.4002837,0.047243364
7520,2018,1,2.369529,0.34742624,0.08552599,0.3785984,0.5358756
7521,2018,1,0.94633126,-2.0904996,0.2796232,0.6411183,0.07925848
7522,2018,1,0.94633126,-2.0904996,0.2796232,0.6411183,0.07925848
7523,2018,1,2.5339272,-0.77437687,0.07351369,0.63414925,0.29233706
7524,2018,1,3.2047672,1.3776273,0.038986742,0.19353878,0.7674745
7525,2018,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
7526,2018,1,3.1404593,1.2404053,0.04146892,0.21506125,0.74346983
7527,2018,1,0.7759734,-1.5793878,0.3151884,0.5677895,0.117022105
7528,2018,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
7529,2018,1,1.2655191,-0.7349694,0.22002524,0.5271809,0.25279385
7530,2018,1,0.006682547,-2.4616404,0.4983294,0.46224356,0.039427027
7531,2018,1,2.2566202,0.15621647,0.09477997,0.41732916,0.48789087
7532,2018,1,2.2991564,0.61470056,0.09119284,0.3189801,0.58982706
7533,2018,1,1.6511911,-2.47311,0.16094804,0.7738032,0.06524879
7534,2018,1,1.9777304,-0.6034918,0.12156093,0.5678711,0.31056795
7535,2018,1,1.6853263,-2.4031491,0.15639144,0.7736457,0.06996288
7536,2018,1,3.0703967,1.6068358,0.04434496,0.15962148,0.79603356
7537,2018,1,0.17752069,-2.5117218,0.45573604,0.50342214,0.040841848
7538,2018,1,2.905775,0.66326535,0.051868796,0.32237077,0.62576044
7539,2018,1,0.20154706,-1.8108349,0.4497831,0.47289094,0.07732597
7540,2018,1,2.7227514,0.8118415,0.061644077,0.28854275,0.6498132
7541,2018,1,2.2517345,-0.055516444,0.0952,0.4649546,0.43984538
7542,2018,1,0.3399923,-1.4658196,0.41581136,0.4746072,0.10958144
7543,2018,1,2.6156163,1.0367143,0.06814015,0.24394643,0.6879134
7544,2018,1,2.5755343,0.19670108,0.07072967,0.41908485,0.5101855
7545,2018,1,-0.2250998,-2.2836123,0.5560385,0.4028998,0.041061692
7546,2018,1,2.5316563,1.1017139,0.07366848,0.23104459,0.6952869
7547,2018,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
7548,2018,1,2.0332704,0.18185745,0.11575377,0.40203187,0.48221436
7549,2018,1,3.2368743,1.3740175,0.037801385,0.19433671,0.7678619
7550,2018,1,-0.26998737,-2.0239558,0.5670898,0.382385,0.05052519
7551,2018,1,0.9403829,-0.53170943,0.280823,0.45299643,0.26618057
7552,2018,1,3.2368743,1.3740175,0.037801385,0.19433671,0.7678619
7553,2018,1,2.9947836,1.0770832,0.04766202,0.24194944,0.71038854
7554,2018,1,2.293488,-1.2820708,0.09166372,0.71104753,0.19728875
7555,2018,1,2.424137,0.618163,0.081350565,0.3217104,0.596939
7556,2018,1,1.8919603,0.05809211,0.13102108,0.42187276,0.44710615
7557,2018,1,1.2747,-2.24859,0.21845376,0.7069311,0.07461512
7558,2018,1,2.8068032,0.6681727,0.056957603,0.3196029,0.6234395
7559,2018,1,2.9737566,1.3357071,0.048625648,0.19809222,0.7532821
7560,2018,1,0.097816736,-1.9737847,0.4755653,0.4604626,0.06397209
7561,2018,1,2.891789,0.6872866,0.052560985,0.31704807,0.63039094
7562,2018,1,0.8525787,-1.2988812,0.29889214,0.55082303,0.15028484
7563,2018,1,1.3964303,-2.3548472,0.19838321,0.7321316,0.06948516
7564,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7565,2018,1,2.2766974,0.20084903,0.09307128,0.4080779,0.49885082
7566,2018,1,0.30119932,-1.8119792,0.42526433,0.49404335,0.08069238
7567,2018,1,2.0696888,0.50523865,0.11207795,0.33413428,0.55378777
7568,2018,1,2.8801744,0.41428608,0.05314231,0.37674034,0.57011735
7569,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7570,2018,1,2.1169891,1.1362462,0.107456446,0.21689719,0.67564636
7571,2018,1,1.0142947,-2.6832922,0.26614022,0.68691736,0.046942424
7572,2018,1,3.0727742,1.3285028,0.04424435,0.20014203,0.7556136
7573,2018,1,1.6305916,-0.22678101,0.16374928,0.46533465,0.37091607
7574,2018,1,2.2524056,0.3028422,0.095142126,0.38444042,0.52041745
7575,2018,1,3.2097294,1.0928142,0.038801193,0.24134612,0.7198527
7576,2018,1,2.6840372,0.30762002,0.06392187,0.39661235,0.5394658
7577,2018,1,0.41096777,-2.3608708,0.3986801,0.54948276,0.051837128
7578,2018,1,2.844586,1.2721401,0.05496192,0.20686042,0.73817766
7579,2018,1,-0.37004423,-1.5074462,0.5914697,0.33445662,0.07407374
7580,2018,1,2.2256215,0.72188663,0.097473145,0.2951061,0.60742074
7581,2018,1,3.1539812,1.3575249,0.040934622,0.19626588,0.7627995
7582,2018,1,0.7336757,-1.6416204,0.32438868,0.56599694,0.10961436
7583,2018,1,3.2753894,1.5554544,0.036425173,0.16795099,0.79562384
7584,2018,1,0.41708782,-1.5086977,0.39721382,0.4936024,0.10918379
7585,2018,1,1.3839202,-2.3738785,0.20038015,0.7315031,0.06811674
7586,2018,1,3.212488,1.466922,0.038698494,0.18015832,0.7811432
7587,2018,1,-0.22912951,-1.3834419,0.5570331,0.35417122,0.08879573
7588,2018,1,2.57098,0.1550323,0.0710296,0.42855203,0.50041837
7589,2018,1,1.9171506,0.2649492,0.12817967,0.37849858,0.49332175
7590,2018,1,-0.5992521,-1.6757408,0.6454852,0.29862195,0.055892915
7591,2018,1,2.724657,0.7008805,0.061533988,0.31121135,0.62725466
7592,2018,1,0.35585216,-1.0725325,0.411964,0.43813282,0.14990318
7593,2018,1,2.5956662,0.43413043,0.069417834,0.3658495,0.5647327
7594,2018,1,3.0621226,1.7370234,0.044696927,0.14300066,0.8123024
7595,2018,1,2.9604502,0.9911927,0.04924494,0.2573471,0.69340795
7596,2018,1,-0.8753292,-1.7193604,0.7058534,0.24945001,0.044696636
7597,2018,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
7598,2018,1,1.2810977,-0.1747607,0.21736342,0.42542505,0.35721153
7599,2018,1,2.9363291,0.8474994,0.050386667,0.2848438,0.66476953
7600,2018,1,0.18096274,-1.8193978,0.45488238,0.46907037,0.07604726
7601,2018,1,0.9320276,-2.2846236,0.2825135,0.65118754,0.06629895
7602,2018,1,1.6583074,-2.2820656,0.1599893,0.7622096,0.07780113
7603,2018,1,3.136102,2.0402472,0.041642368,0.11025095,0.8481067
7604,2018,1,-0.35077953,-1.8705255,0.5868066,0.35803998,0.05515344
7605,2018,1,2.4333603,0.56585336,0.08066392,0.3329782,0.5863579
7606,2018,1,-0.08294659,-2.4274197,0.5207248,0.44040337,0.03887189
7607,2018,1,-0.33674163,-2.1511047,0.5833988,0.37317964,0.043421526
7608,2018,1,2.327709,0.5760615,0.088853955,0.3278662,0.58327985
7609,2018,1,2.9364529,1.0487993,0.050380766,0.2463842,0.70323503
7610,2018,1,3.2946486,1.7388778,0.035755277,0.14411175,0.820133
7611,2018,1,2.0403569,-0.11380448,0.11503041,0.46763602,0.41733357
7612,2018,1,2.2791097,-0.06671782,0.09286791,0.4686909,0.4384412
7613,2018,1,2.1402538,-0.27588427,0.10524547,0.50870097,0.38605356
7614,2018,1,1.6543522,-1.7968178,0.16052157,0.720072,0.11940646
7615,2018,1,0.6461825,-1.5722208,0.3438503,0.54335755,0.11279216
7616,2018,1,2.1866872,0.48605493,0.10095239,0.34237832,0.5566693
7617,2018,1,-0.46230912,-2.2926574,0.6135618,0.35098904,0.03544909
7618,2018,1,-0.15148239,-0.23187801,0.53779835,0.257775,0.20442665
7619,2018,1,1.182121,-0.49485475,0.23467106,0.47546014,0.2898688
7620,2018,1,1.4380324,-2.4712305,0.19185019,0.7451951,0.06295471
7621,2018,1,1.8703517,-1.6661446,0.133501,0.7287786,0.13772039
7622,2018,1,0.7039641,-1.3327506,0.33093393,0.5294288,0.13963728
7623,2018,1,2.226461,-0.080106474,0.097399354,0.4693667,0.43323395
7624,2018,1,2.610168,0.7841909,0.06848693,0.2919523,0.63956076
7625,2018,1,1.8275765,-0.7521795,0.13852727,0.58550286,0.27596986
7626,2018,1,1.8977569,-1.9610556,0.13036257,0.76236516,0.10727226
7627,2018,1,1.3236871,-1.0092251,0.2102055,0.5788155,0.210979
7628,2018,1,0.027870866,-1.99376,0.49303275,0.44620234,0.060764913
7629,2018,1,2.2090275,0.59048295,0.09894276,0.3212486,0.57980865
7630,2018,1,2.2176576,0.5136218,0.098176,0.3375932,0.5642308
7631,2018,1,1.0157249,-0.8339071,0.26586097,0.51182735,0.22231165
7632,2018,1,0.345468,-1.455534,0.41448182,0.4747666,0.110751554
7633,2018,1,0.91978794,-0.21795997,0.2850011,0.39630625,0.31869265
7634,2018,1,1.5011625,-2.521271,0.18225223,0.7569234,0.060824405
7635,2018,1,-0.35077953,-1.8705255,0.5868066,0.35803998,0.05515344
7636,2018,1,2.8327687,0.627668,0.055578887,0.32869577,0.61572534
7637,2018,1,3.2379506,2.0085268,0.037762344,0.113842964,0.8483947
7638,2018,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
7639,2018,1,2.869745,0.21878347,0.053669572,0.4216103,0.52472013
7640,2018,1,-0.11277647,-2.5407076,0.52816427,0.4373666,0.034469128
7641,2018,1,1.9893233,0.22560191,0.120328486,0.39043123,0.4892403
7642,2018,1,1.0802598,-1.1404293,0.2534569,0.56569934,0.18084377
7643,2018,1,0.9362605,-1.0108467,0.28165632,0.5266794,0.19166428
7644,2018,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
7645,2018,1,0.4667645,-1.889896,0.38538235,0.5339452,0.08067246
7646,2018,1,3.1698039,1.4949014,0.040318012,0.17580146,0.78388053
7647,2018,1,2.1732564,0.6930342,0.10217786,0.29929662,0.5985255
7648,2018,1,3.1938987,1.102247,0.039395988,0.23949695,0.72110707
7649,2018,1,2.3596354,-0.009081896,0.086302936,0.45892304,0.45477402
7650,2018,1,3.060712,0.75954044,0.044757187,0.3044799,0.6507629
7651,2018,1,2.6304083,-0.28838468,0.06720686,0.5331851,0.39960802
7652,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7653,2018,1,1.6131351,-2.601587,0.16615379,0.7762805,0.0575657
7654,2018,1,1.4689788,-1.0244269,0.1870979,0.598161,0.2147411
7655,2018,1,1.3211465,-2.2265885,0.21062762,0.7124969,0.07687549
7656,2018,1,-0.17836131,-2.2181787,0.5444725,0.41082662,0.044700854
7657,2018,1,0.21364494,-1.6679866,0.446791,0.46541873,0.08779028
7658,2018,1,1.1935354,-2.3183618,0.23262721,0.6986057,0.068767056
7659,2018,1,2.6350188,-0.26258618,0.06691837,0.52744484,0.40563676
7660,2018,1,2.906728,0.62307703,0.051821947,0.3309918,0.61718625
7661,2018,1,-0.05254607,-2.0120394,0.5131335,0.42944318,0.057423294
7662,2018,1,0.51414454,-1.5635467,0.37422246,0.5174315,0.10834606
7663,2018,1,-0.37570205,-0.774529,0.5928361,0.27870366,0.12846032
7664,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7665,2018,1,1.563358,-2.517448,0.17316532,0.7651164,0.06171827
7666,2018,1,1.5015072,-2.2243023,0.18220079,0.7379908,0.07980843
7667,2018,1,1.078757,-0.25288725,0.25374132,0.42005932,0.32619935
7668,2018,1,2.1169891,1.1362462,0.107456446,0.21689719,0.67564636
7669,2018,1,3.2047672,1.3776273,0.038986742,0.19353878,0.7674745
7670,2018,1,-0.09911013,-2.4565172,0.52475727,0.43771598,0.037526716
7671,2018,1,0.22775473,-1.7939358,0.44330615,0.47731438,0.07937946
7672,2018,1,1.9432244,-0.046355486,0.12529403,0.44748804,0.42721793
7673,2018,1,0.7572429,-2.2093067,0.31924516,0.613416,0.0673388
7674,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7675,2018,1,-0.50887734,-1.5995578,0.62454325,0.3123637,0.063093044
7676,2018,1,2.5449505,0.4352829,0.07276642,0.36427814,0.56295544
7677,2018,1,3.136102,2.0402472,0.041642368,0.11025095,0.8481067
7678,2018,1,1.3090003,-0.5705167,0.21265423,0.50302136,0.2843244
7679,2018,1,1.3048911,-1.9524239,0.21334302,0.68888396,0.09777303
7680,2018,1,-1.2351638,-1.6784828,0.7747211,0.18984333,0.03543558
7681,2018,1,2.680573,0.38231972,0.06412947,0.37955874,0.5563118
7682,2018,1,3.0439553,0.32651073,0.04547912,0.40003002,0.55449086
7683,2018,1,1.9706048,0.06462839,0.12232399,0.42466223,0.45301378
7684,2018,1,-1.5464655,-1.1735166,0.8244027,0.13411775,0.04147959
7685,2018,1,0.82386243,-2.2863972,0.3049444,0.6309327,0.06412293
7686,2018,1,-0.008554125,-1.9712377,0.50213856,0.43699497,0.060866565
7687,2018,1,0.5268492,-0.06719129,0.37125206,0.3249316,0.30381635
7688,2018,1,-0.27523118,-2.1429768,0.56837666,0.38630748,0.04531585
7689,2018,1,0.7819605,-1.562992,0.3138975,0.5672574,0.11884513
7690,2018,1,-0.23982984,-2.0813086,0.5596717,0.39148408,0.048844226
7691,2018,1,1.455054,-0.6790918,0.18922496,0.5379784,0.27279663
7692,2018,1,2.733467,0.063997954,0.06102723,0.45446843,0.48450434
7693,2018,1,1.996114,0.4639274,0.11961156,0.33987796,0.5405105
7694,2018,1,3.2047672,1.3776273,0.038986742,0.19353878,0.7674745
7695,2018,1,2.5316563,1.1017139,0.07366848,0.23104459,0.6952869
7696,2018,1,2.6864283,0.32580334,0.06377894,0.39252204,0.543699
7697,2018,1,1.2898372,-1.0707816,0.21588033,0.5839696,0.20015006
7698,2018,1,3.0526023,0.905903,0.04510528,0.27485585,0.68003887
7699,2018,1,1.8046772,-1.6281132,0.14128268,0.7178112,0.14090608
7700,2018,1,1.8319415,-1.2135756,0.1380071,0.6645371,0.19745585
7701,2018,1,2.3487673,-1.164227,0.08716375,0.69567245,0.21716382
7702,2018,1,2.3907444,0.07311257,0.08388126,0.44132188,0.47479686
7703,2018,1,1.488007,-2.5338416,0.18422109,0.7558032,0.0599757
7704,2018,1,2.279618,0.6583599,0.092825115,0.30944473,0.59773016
7705,2018,1,-0.42202914,-1.1810607,0.6039687,0.30301875,0.09301251
7706,2018,1,1.0737504,-0.31480289,0.25469053,0.4308315,0.31447798
7707,2018,1,0.5990216,-0.8651985,0.3545676,0.45422024,0.19121218
7708,2018,1,1.9444597,-1.4201751,0.12515873,0.7045673,0.17027396
7709,2018,1,1.7928116,-0.8869431,0.14272833,0.60717034,0.25010133
7710,2018,1,-0.10112075,-2.0166447,0.52525866,0.4189752,0.055766147
7711,2018,1,2.941846,1.2376405,0.050123334,0.21357685,0.7362998
7712,2018,1,-0.80541104,-1.239654,0.69113076,0.23952925,0.06933998
7713,2018,1,0.7500153,-1.4458011,0.32081795,0.5496969,0.12948512
7714,2018,1,2.0892012,-1.0004573,0.110150814,0.6506119,0.23923731
7715,2018,1,3.046065,1.5603608,0.045387685,0.16571575,0.78889656
7716,2018,1,1.0450464,-0.8842522,0.2601775,0.52357435,0.21624818
7717,2018,1,3.0439553,0.32651073,0.04547912,0.40003002,0.55449086
7718,2018,1,1.1708517,-0.60805786,0.23670107,0.49423423,0.2690647
7719,2018,1,-0.9623935,-1.655274,0.7236008,0.23206551,0.044333726
7720,2018,1,0.21364494,-1.6679866,0.446791,0.46541873,0.08779028
7721,2018,1,1.6853263,-2.4031491,0.15639144,0.7736457,0.06996288
7722,2018,1,0.34013963,-1.2322243,0.41577554,0.45231104,0.13191341
7723,2018,1,2.467274,-0.2851262,0.078184485,0.52617466,0.39564088
7724,2018,1,1.364063,-1.0770802,0.20358068,0.5940819,0.20233746
7725,2018,1,0.107647315,-2.3370378,0.47311413,0.48046637,0.046419494
7726,2018,1,0.2570477,-0.9669763,0.43608958,0.40856236,0.15534808
7727,2018,1,0.22078468,-1.4837036,0.44502693,0.45237595,0.10259713
7728,2018,1,-0.124243274,-1.5372965,0.53102094,0.38600326,0.08297582
7729,2018,1,3.0439553,0.32651073,0.04547912,0.40003002,0.55449086
7730,2018,1,1.9737203,0.042204358,0.121989846,0.42974246,0.4482677
7731,2018,1,1.6444813,0.009716187,0.16185623,0.41703603,0.42110774
7732,2018,1,2.8617804,-0.3377726,0.0540756,0.55208814,0.39383626
7733,2018,1,-0.6894864,-2.3125455,0.66585267,0.30404425,0.030103087
7734,2018,1,-0.35077953,-1.8705255,0.5868066,0.35803998,0.05515344
7735,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7736,2018,1,3.0397303,0.5741471,0.04566288,0.34382904,0.6105081
7737,2018,1,2.3373463,0.6171808,0.08807683,0.3195588,0.5923644
7738,2018,1,3.0096426,1.1488837,0.046992123,0.22938234,0.72362554
7739,2018,1,2.2407455,-1.4249756,0.0961507,0.7286085,0.17524078
7740,2018,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
7741,2018,1,1.8056084,0.7774075,0.14116979,0.27042753,0.5884027
7742,2018,1,1.2664683,-0.45256343,0.2198624,0.476858,0.3032796
7743,2018,1,2.021139,-0.37823704,0.117001295,0.52401364,0.35898504
7744,2018,1,2.5363195,0.6122401,0.073350966,0.3257619,0.6008871
7745,2018,1,2.0302596,0.68632793,0.11606228,0.29598695,0.58795077
7746,2018,1,0.4734631,-0.6550652,0.38379693,0.40555465,0.2106484
7747,2018,1,2.4553885,-0.7702452,0.079045415,0.62954056,0.29141405
7748,2018,1,-0.35077953,-1.8705255,0.5868066,0.35803998,0.05515344
7749,2018,1,2.9872797,1.6669827,0.048003912,0.15120256,0.8007935
7750,2018,1,-0.22912951,-1.3834419,0.5570331,0.35417122,0.08879573
7751,2018,1,2.02783,-0.4552692,0.11631185,0.54072106,0.34296706
7752,2018,1,0.791154,-1.4181601,0.31192094,0.5539379,0.13414113
7753,2018,1,2.7305582,0.64826524,0.06119412,0.32236767,0.6164382
7754,2018,1,-0.49671844,-2.1302755,0.6216878,0.33813965,0.04017253
7755,2018,1,1.9457657,0.036664493,0.12501585,0.42947274,0.4455114
7756,2018,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
7757,2018,1,1.729888,0.05252947,0.15060192,0.41354698,0.4358511
7758,2018,1,-1.2574728,-1.2809523,0.77859074,0.1732775,0.048131745
7759,2018,1,2.6886768,0.66001606,0.063644886,0.31904995,0.61730516
7760,2018,1,2.384833,0.48301372,0.08433658,0.3493629,0.5663005
7761,2018,1,0.7039641,-1.3327506,0.33093393,0.5294288,0.13963728
7762,2018,1,3.0096426,1.1488837,0.046992123,0.22938234,0.72362554
7763,2018,1,1.5011625,-2.521271,0.18225223,0.7569234,0.060824405
7764,2018,1,-0.35854882,-2.1376483,0.58868915,0.36792126,0.043389637
7765,2018,1,0.98725355,-1.4879779,0.27145493,0.5943285,0.13421653
7766,2018,1,1.4727232,0.360139,0.18652904,0.33427632,0.47919464
7767,2018,1,-0.0049551856,-2.4875193,0.5012388,0.4604874,0.038273823
7768,2018,1,1.4098918,-2.6195424,0.19625115,0.74918133,0.054567512
7769,2018,1,0.9952118,-2.081951,0.26988387,0.6491729,0.08094324
7770,2018,1,2.4756176,0.20548978,0.07758522,0.41398674,0.50842804
7771,2018,1,1.4883621,-0.25606427,0.18416768,0.459859,0.3559733
7772,2018,1,0.9801198,-1.4102873,0.27286798,0.5844769,0.14265512
7773,2018,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
7774,2018,1,1.1459379,-0.982756,0.2412318,0.5521213,0.20664693
7775,2018,1,0.61744815,-1.0944808,0.35036206,0.48672467,0.16291325
7776,2018,1,0.55064213,-2.2678087,0.36571544,0.5747732,0.05951134
7777,2018,1,-0.51089656,-2.433583,0.6250166,0.344742,0.030241441
7778,2018,1,0.7039641,-1.3327506,0.33093393,0.5294288,0.13963728
7779,2018,1,1.1789606,-1.3984063,0.23523915,0.6132853,0.15147552
7780,2018,1,2.520164,1.0339712,0.07445657,0.24278384,0.6827596
7781,2018,1,1.1804652,-1.1758016,0.23496854,0.58463097,0.18040048
7782,2018,1,2.2829297,0.4029684,0.09254664,0.3635252,0.54392815
7783,2018,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
7784,2018,1,2.6904628,1.1913149,0.06353849,0.21821791,0.7182436
7785,2018,1,2.769515,1.1772473,0.058993936,0.22165161,0.71935445
7786,2018,1,2.9961846,0.31061882,0.04759854,0.4028312,0.54957026
7787,2018,1,0.7360426,-1.3555171,0.32387012,0.53754365,0.13858625
7788,2018,1,2.1550786,0.4691042,0.10385758,0.34486097,0.55128145
7789,2018,1,0.71644115,-2.6141002,0.32817715,0.62598,0.045842804
7790,2018,1,1.9439228,-1.9583879,0.12521756,0.7666229,0.10815953
7791,2018,1,1.7755513,-1.5690961,0.14485335,0.7077662,0.1473805
7792,2018,1,-0.0051047932,-2.5886889,0.5012762,0.463878,0.034845803
7793,2018,1,1.624725,-1.9987508,0.16455424,0.7357485,0.09969721
7794,2018,1,1.4577694,-2.3231766,0.1888088,0.7388154,0.07237577
7795,2018,1,0.7529021,-1.0633504,0.3201893,0.5053239,0.17448682
7796,2018,1,2.5752573,1.051177,0.07074785,0.24067551,0.68857664
7797,2018,1,0.28068718,-2.3435328,0.43028527,0.5198184,0.049896296
7798,2018,1,3.0004413,1.0644006,0.04740596,0.24431127,0.70828277
7799,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7800,2018,1,2.688958,0.99931,0.06362802,0.25195622,0.68441576
7801,2018,1,2.5502503,0.6781306,0.07240969,0.3122999,0.6152904
7802,2018,1,-1.3237214,-1.1148064,0.7898002,0.15828554,0.051914297
7803,2018,1,1.9212303,-0.047474235,0.12772441,0.44648853,0.42578706
7804,2018,1,0.08579156,-1.3976325,0.47856528,0.4180905,0.10334423
7805,2018,1,2.351622,-1.2383908,0.08693695,0.707883,0.20518008
7806,2018,1,-0.5198866,-1.9589065,0.62712127,0.32679635,0.04608238
7807,2018,1,0.42154434,-1.6396124,0.39614725,0.5057159,0.09813682
7808,2018,1,1.3847107,-0.152739,0.20025355,0.43035212,0.36939433
7809,2018,1,2.905775,0.66326535,0.051868796,0.32237077,0.62576044
7810,2018,1,0.4512991,-0.9189155,0.3890519,0.43671858,0.17422952
7811,2018,1,2.923398,1.0006491,0.051009,0.25510192,0.6938891
7812,2018,1,1.7060488,0.33837813,0.15367693,0.35224262,0.49408045
7813,2018,1,2.3800418,-0.8346704,0.08470732,0.63827163,0.27702105
7814,2018,1,2.1487386,0.7168577,0.10444915,0.2938171,0.60173374
7815,2018,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
7816,2018,1,3.2097294,1.0928142,0.038801193,0.24134612,0.7198527
7817,2018,1,2.6083488,0.21258005,0.06860304,0.41638494,0.515012
7818,2018,1,2.5906942,0.92520356,0.06973976,0.26409978,0.66616046
7819,2018,1,1.1211067,-2.6924772,0.24580604,0.706364,0.04783001
7820,2018,1,2.691885,1.2589877,0.06345385,0.20711547,0.7294307
7821,2018,1,-0.23085758,-1.9775177,0.5574594,0.38873488,0.053805724
7822,2018,1,-0.7287909,-1.358622,0.6745399,0.25891513,0.06654499
7823,2018,1,1.642918,-1.6794727,0.16206837,0.70623785,0.1316938
7824,2018,1,2.473143,0.07937877,0.077762544,0.4428268,0.47941065
7825,2018,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
7826,2018,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
7827,2018,1,1.8500062,-0.15567544,0.13587219,0.46562704,0.39850077
7828,2018,1,-0.16501923,-2.1635957,0.5411614,0.4115472,0.04729138
